"genius_id","section_name","section_artist","line"
2417269,"Verse 2","$WITCHBLADE $CRIM","Fiends on my line every time the phone ring"
2417269,"Verse 2","$WITCHBLADE $CRIM","Since eighteen, sipping codeine"
2417269,"Verse 2","$WITCHBLADE $CRIM","Promethazine covered all on my spleen"
2417269,"Verse 2","$WITCHBLADE $CRIM","Aquamarine trapping out of the water"
2417269,"Verse 2","$WITCHBLADE $CRIM","My alma mater is the school of the slaughter"
2417269,"Verse 2","$WITCHBLADE $CRIM","Every since I first heard, ""Wanna Be a Baller"""
2417269,"Verse 2","$WITCHBLADE $CRIM","Dreams of whippin' dubs on the Chevy Impala"
2417269,"Verse 2","$WITCHBLADE $CRIM","The fucking shot caller"
2417269,"Verse 2","$WITCHBLADE $CRIM","No commas or dollars"
2417269,"Verse 2","$WITCHBLADE $CRIM","Just stank marijuana I got from Nevada"
2417269,"Verse 2","$WITCHBLADE $CRIM","I'm hitting nirvana and fucking Madonna"
2417269,"Verse 2","$WITCHBLADE $CRIM","Mirage of a brain that's encompassed by trauma"
2417279,"Verse 1","Anthony Mars","Ridin' uptown with the windows up"
2417279,"Verse 1","Anthony Mars","Wake up in the 7th feelin' lost as fuck"
2417279,"Verse 1","Anthony Mars","Grab the pills, throw 'em down 'cause I don't give a fuck"
2417279,"Verse 1","Anthony Mars","Suicide on my mind, let me test my luck"
2417279,"Verse 1","Anthony Mars","Ridin' in the city of the AK's"
2417279,"Verse 1","Anthony Mars","(Test my luck, test my luck)"
2417279,"Verse 1","Anthony Mars","Bullets with no name and they might spray"
2417279,"Verse 1","Anthony Mars","(Test my luck, test my luck)"
2417279,"Verse 1","Anthony Mars","Ridin' in the city of the AK's"
2417279,"Verse 1","Anthony Mars","(Test my luck, test my luck)"
2417279,"Verse 1","Anthony Mars","Bullets with no name and they might spray"
2417279,"Verse 2","Norman Atomic","I think I'm kinda dead"
2417279,"Verse 2","Norman Atomic","Feelin' like a ghost, half-smoke"
2417279,"Verse 2","Norman Atomic","Away I go, I'm Jon Voight"
2417279,"Verse 2","Norman Atomic","Ashes fucking shed off the tip of the blunt"
2417279,"Verse 2","Norman Atomic","Now I'm sunk from the junk"
2417279,"Verse 2","Norman Atomic","Oh no, 'bout to fucking glow"
2417279,"Verse 2","Norman Atomic","Fuck a ho, then I melt, I'm made of snow"
2417280,"Intro","Crime Boss","Hit, hit, hit—"
2417280,"Intro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Intro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Intro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Intro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Verse 1","YUNG MUTT","$uicide, I'm choosing my addictions"
2417280,"Verse 1","YUNG MUTT","I keep fooling my religious bitches"
2417280,"Verse 1","YUNG MUTT","Switchin' up prescriptions, nooses tied, now I'm crucified"
2417280,"Verse 1","YUNG MUTT","I won't listen 'till they spilling guts"
2417280,"Verse 1","YUNG MUTT","But I could give a fuck, I stick it in they butt"
2417280,"Verse 1","YUNG MUTT","Oh, now she wants to be my slut, for what?"
2417280,"Verse 1","YUNG MUTT","Just 'cause you roll the blunt? Oh no, that ain't how it go, I'm solo"
2417280,"Verse 1","YUNG MUTT","Frozen ghost, I blow smoke"
2417280,"Verse 1","YUNG MUTT","Yeah hoe, drop it to the floor—not that ass though"
2417280,"Verse 1","YUNG MUTT","Talking 'bout your life, I want your body, Oddy leave 'em froze"
2417280,"Verse 2","LIL REMAINS","Pop up then I light up, you fucking boys ain't druggin'"
2417280,"Verse 2","LIL REMAINS","Gave up lean and Sprite 'cause that heron keeps me ducking"
2417280,"Verse 2","LIL REMAINS","Fuck you know 'bout me, woe? I isolate from all you fuckers"
2417280,"Verse 2","LIL REMAINS","Nine up in the peephole, been plottin' on you undercover"
2417280,"Verse 2","LIL REMAINS","Uzi roll the spliff up, pain pills give me hiccups"
2417280,"Verse 2","LIL REMAINS","Don't nothin' make me sicker when I ain't got my fucking fix, bruh"
2417280,"Verse 2","LIL REMAINS","Satan resurrected, that evil one king of the sixes"
2417280,"Verse 2","LIL REMAINS","Schizo with depression, PCP laced on my swisher"
2417280,"Hook","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Hook","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Hook","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Hook","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Verse 3","GERM","Walk in the pub, drop a stick in her cup"
2417280,"Verse 3","GERM","Drop a stick in her butt, young nigga goin' up"
2417280,"Verse 3","GERM","Savage loads is the code for the hoes, double dose for the load"
2417280,"Verse 3","GERM","Cunt catch it to the dome with the four"
2417280,"Verse 3","GERM","When I ride – homicide, $uicide I call it, you gon' die"
2417280,"Verse 3","GERM","Troops in da booths on your stoop"
2417280,"Verse 3","GERM","Banger big like Bruce Bruce, fool, who is you?"
2417280,"Verse 3","GERM","Tell me the truth, bitch, you is not true"
2417280,"Verse 3","GERM","Word to my woes, flow been worth gold"
2417280,"Verse 3","GERM","Hommies and bodies caught riding faded on my Kawasaki"
2417280,"Verse 3","GERM","Asian thottie chuggin' sake, highly likely stuffin' temples with gunmetal"
2417280,"Verse 3","GERM","Reverend rebel speakin' heated conversations"
2417280,"Verse 3","GERM","Hatin' on me? You ain’t better than me"
2417280,"Verse 3","GERM","The demons in me tweakin' candy, xanny"
2417280,"Verse 3","GERM","Asking for the flurry, I said ""Fuck you, I can’t handle it"""
2417280,"Outro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Outro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Outro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Outro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Outro","Crime Boss","Hits, hits, hits—"
2417280,"Outro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Outro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417280,"Outro","Crime Boss","Hits of the spliff makes me get fucked up"
2417280,"Outro","Crime Boss","Mean motherfuckers smoking all you suckers"
2417281,"Intro","Lord Infamous","Bullets knocking niggas down as if they were heat seeking"
2417281,"Intro","Lord Infamous","Scalping me more damn fools than a lunatic mohican"
2417281,"Intro","Lord Infamous","Stalking, watch me, a weaponry master"
2417281,"Intro","Lord Infamous","Walking over dead bodies laying in the pasture"
2417281,"Intro","Lord Infamous","Bullets knocking niggas down as if they were heat seeking"
2417281,"Intro","Lord Infamous","Scalping me more damn fools than a lunatic mohican"
2417281,"Intro","Lord Infamous","Stalking, watch me, a weaponry master"
2417281,"Intro","Lord Infamous","Walking over dead bodies laying in the pasture"
2417281,"Verse 1","SPOOKY DA SCARY","My money always gone"
2417281,"Verse 1","SPOOKY DA SCARY","Prolly from all the drugs caught in my palm"
2417281,"Verse 1","SPOOKY DA SCARY","Slide 'em down my throat and swallow without water"
2417281,"Verse 1","SPOOKY DA SCARY","Dead by dawn"
2417281,"Verse 1","SPOOKY DA SCARY","I told y'all all these dark rooms in an empty house ain't nothin' fun"
2417281,"Verse 1","SPOOKY DA SCARY","Drugs ain't for turnin' up, I take 'em, now I'm turnin' numb"
2417281,"Verse 1","SPOOKY DA SCARY","All these hoes tryna make me cum, but I'm too fucked up, she left"
2417281,"Verse 1","SPOOKY DA SCARY","So now I'm rollin' blunts out of the book of Psalms"
2417281,"Verse 1","SPOOKY DA SCARY","Fucking rap game Ghengis Khan, bodies piled up on the lawn"
2417281,"Verse 1","SPOOKY DA SCARY","Checkmate on all these fucking pawns"
2417281,"Verse 1","SPOOKY DA SCARY","The devil got my picture drawn, the devil got my picture drawn"
2417281,"Chorus","Lord Infamous","Bullets knocking niggas down as if they were heat seeking"
2417281,"Chorus","Lord Infamous","Scalping me more damn fools than a lunatic mohican"
2417281,"Chorus","Lord Infamous","Stalking, watch me, a weaponry master"
2417281,"Chorus","Lord Infamous","Walking over dead bodies laying in the pasture"
2417281,"Verse 2","LIL HALF CUT","Weaponry master, $carecrow in the pasture"
2417281,"Verse 2","LIL HALF CUT","Burn the church, and flip the cross, then blast the fucking pastor"
2417281,"Verse 2","LIL HALF CUT","Bitch, I be that bastard these other rappers scared of"
2417281,"Verse 2","LIL HALF CUT","Jump a motherfucker, I ain't tryna have no fair one"
2417281,"Verse 2","LIL HALF CUT","Lurkin' at the bottom, 'cause my problems keep on addin' up"
2417281,"Verse 2","LIL HALF CUT","Got a couple stalkers, all because the $carecrow fucked 'em once"
2417281,"Verse 2","LIL HALF CUT","Creepin' with Ruby, he turns into Uzi"
2417281,"Verse 2","LIL HALF CUT","'Cause motherfuckers keep on tryna get buck"
2417281,"Verse 2","LIL HALF CUT","One shot to the head, told Uzi he dead"
2417281,"Verse 2","LIL HALF CUT","Leave 'em to rot, never cover them up"
2417281,"Chorus","Lord Infamous","Bullets knocking niggas down as if they were heat seeking"
2417281,"Chorus","Lord Infamous","Scalping me more damn fools than a lunatic mohican"
2417281,"Chorus","Lord Infamous","Stalking, watch me, a weaponry master"
2417281,"Chorus","Lord Infamous","Walking over dead bodies laying in the pasture"
2417281,"Verse 3","Eddy Baker","Little bitch don't trip I'm the shit"
2417281,"Verse 3","Eddy Baker","Flip the zip, make some chip"
2417281,"Verse 3","Eddy Baker","Really quick fast money yeah I love it"
2417281,"Verse 3","Eddy Baker","Eddy Baker stay thuggin, smoking out in public"
2417281,"Verse 3","Eddy Baker","Dope boys in my circle, we all got drugs man"
2417281,"Verse 3","Eddy Baker","Blue dolphins make the girls give me hugs man"
2417281,"Verse 3","Eddy Baker","Don't worry bout where I'm at bitch; I'm not your husband"
2417281,"Verse 3","Eddy Baker","An eighth in my blunt and that drink got me buzzing"
2417281,"Verse 3","Eddy Baker","That pussy nigga think that he want problems, but he doesn't"
2417281,"Verse 3","Eddy Baker","Really?"
2417281,"Chorus","Lord Infamous","Stalking, watch me, a weaponry master"
2417281,"Chorus","Lord Infamous","Walking over dead bodies laying in the pasture"
2417281,"Verse 4","Fat Nick","Prescription drugs"
2417281,"Verse 4","Fat Nick","Misusing the dusty hoes abusing 'em"
2417281,"Verse 4","Fat Nick","I'm poppin' percs and sippin' lean"
2417281,"Verse 4","Fat Nick","Just feeding demons inside me"
2417281,"Verse 4","Fat Nick","30 shot, these Glocks gon' pop"
2417281,"Verse 4","Fat Nick","You say you ballin'"
2417281,"Verse 4","Fat Nick","Well you're not"
2417281,"Verse 4","Fat Nick","Made a fortune whippin' pots"
2417281,"Verse 4","Fat Nick","Re-up on Carol City cups"
2417281,"Verse 4","Fat Nick","Count it, I count it"
2417281,"Verse 4","Fat Nick","Then round it"
2417281,"Verse 4","Fat Nick","I'm fuckin'"
2417281,"Verse 4","Fat Nick","Media thuggin'"
2417281,"Verse 4","Fat Nick","That thumper gon' knock ya off"
2417281,"Verse 4","Fat Nick","Flick out my dick then I go, and I dump in her"
2417281,"Verse 4","Fat Nick","I love the bitch now I decided to buckle-up"
2417281,"Verse 4","Fat Nick","How y'all saying y'all the shit?"
2417281,"Verse 4","Fat Nick","Your numbers ain't lookin' too lit"
2417281,"Verse 4","Fat Nick","Fucked you up, gon' stomp you out in 10-thousand-dollar outfits"
2417283,"Verse 1","7TH WARD CHARIZARD","Clouds approach"
2417283,"Verse 1","7TH WARD CHARIZARD","As I move through towns and quote Latin texts found under Rome"
2417283,"Verse 1","7TH WARD CHARIZARD","Swarming storms, I'm forming horns"
2417283,"Verse 1","7TH WARD CHARIZARD","I'm pouring Os in styrofoam"
2417283,"Verse 1","7TH WARD CHARIZARD","Ignoring hoes, I might go home"
2417283,"Verse 1","7TH WARD CHARIZARD","Torn in two, the guts get thrown"
2417283,"Verse 1","7TH WARD CHARIZARD","Them blunts get blown, afford it on my own"
2417283,"Verse 1","7TH WARD CHARIZARD","Spend some money, now I'm broke"
2417283,"Verse 1","7TH WARD CHARIZARD","I ain't worried 'bout it though, I'll get some later down the road"
2417283,"Verse 1","7TH WARD CHARIZARD","Root of all that's evil, I know"
2417283,"Verse 1","7TH WARD CHARIZARD","Six-six-six times for my soul"
2417283,"Verse 1","7TH WARD CHARIZARD","Slit my wrist, I'm sinking low"
2417283,"Verse 1","7TH WARD CHARIZARD","Lit my list, I'm burning slow"
2417283,"Verse 1","7TH WARD CHARIZARD","Wish for bliss, and turn to stone"
2417283,"Verse 2","LIL REMAINS","One time for the projects"
2417283,"Verse 2","LIL REMAINS","Two times for the 7th Ward"
2417283,"Verse 2","LIL REMAINS","Threes up for The Misfits"
2417283,"Verse 2","LIL REMAINS","$uicide, we can't be ignored"
2417283,"Verse 2","LIL REMAINS","Smoke I be blowin', put holes in the ozone"
2417283,"Verse 2","LIL REMAINS","Ruby times $lick, we smoke out to the O gone"
2417283,"Verse 2","LIL REMAINS","Couple xan bars got me callin' to postpone"
2417283,"Verse 2","LIL REMAINS","This bitch who wanna fuck, but I can't 'cause I'm so gone"
2417283,"Verse 2","LIL REMAINS","Unknown to the world you see, praised to by the six feet deep"
2417283,"Verse 2","LIL REMAINS","Run up if you wanna, keep a weapon on me"
2417283,"Verse 2","LIL REMAINS","Looking for the right one? I'm the one you seek"
2417283,"Verse 2","LIL REMAINS","Slash, slash, cut, cut"
2417283,"Verse 2","LIL REMAINS","Cock back—buck, buck!"
2417283,"Verse 2","LIL REMAINS","Claim that you was rough, but now you all shot up"
2417283,"Verse 2","LIL REMAINS","Said that you was tough, but now you all roughed up"
2417283,"Verse 2","LIL REMAINS","Triple six killers, and they all fuck-ups"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Uhh (Uhh)"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","It's the grey player, I'm a dame slayer"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Playing games, ho's peelin' off my layers"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Fuck a hater, I'ma blame it on the Navigator"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Never gettin' paper, but I got a pair of boots that was made from alligator, uh"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Fuckboy, see you later, keep your mouth shut, I don't fuck with traitors"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Gotta make a dent in this world, gotta find a flavor"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Cherry marmalade, bitch, I spread it on my bread like a baker"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Bitch, I'm fuckin' sunk like an anchor"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","Let me sink down, I don't need a lifesaver, bitch"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","I made a fucking promise to the devil that I'd trade my fuckin' soul"
2376246,"Verse 1","Oddy Nuff Da $now Leopard","So I settle with the motherfucking razor, uh!"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Chorus","Juicy J","Break 'em off and cut 'em up, like"
2376246,"Verse 2","$witchblade $crim","Walk into the mind of a $uicide God"
2376246,"Verse 2","$witchblade $crim","Chalk drawn lines with a body inside"
2376246,"Verse 2","$witchblade $crim","Ride with the blade, or the MAC, or the gauge"
2376246,"Verse 2","$witchblade $crim","Lil Gauge in the back make the blunt rotate"
2376246,"Verse 2","$witchblade $crim","No fucking role model, I'll die before forty"
2376246,"Verse 2","$witchblade $crim","Got Xans on me, now I pop more in the morning"
2376246,"Verse 2","$witchblade $crim","Bitches be snappin' they tits, but it's boring"
2376246,"Verse 2","$witchblade $crim","Rather that hydro-codeine that I'm pouring"
2376246,"Verse 2","$witchblade $crim","That codeine too weak for a fiend with a tolerance"
2376246,"Verse 2","$witchblade $crim","Strip her down, fuck her once, then I go rob the bitch!"
2376246,"Verse 2","$witchblade $crim","Grey in my eyes and my heart don't feel nothin'"
2376246,"Verse 2","$witchblade $crim","My fuckin' drug use never up for discussion"
2376246,"Verse 2","$witchblade $crim","Forever-ever, pour yella, yella"
2376246,"Verse 2","$witchblade $crim","Tombstone header readin', ""Triple six"", and that's forever-ever"
2375371,"Verse 1","$LICK $LOTH","Got four bitches on my digits, AK's in my kitchen"
2375371,"Verse 1","$LICK $LOTH","Cocaine on my dishes from my older uncle's business"
2375371,"Verse 1","$LICK $LOTH","A minute turns to minutes"
2375371,"Verse 1","$LICK $LOTH","A vision turns to visits from a witness on a mission from the Feds that got him snitchin'"
2375371,"Verse 1","$LICK $LOTH","Religion of the sixes, turnin' bitches into witches"
2375371,"Verse 1","$LICK $LOTH","Got a hit list with a few I wan' lay down up in some ditches"
2375371,"Verse 1","$LICK $LOTH","Fuck 'em all, burn them bridges"
2375371,"Verse 1","$LICK $LOTH","Sus motherfuckers with a sickness"
2375371,"Verse 1","$LICK $LOTH",".45 tucked in my britches"
2375371,"Verse 1","$LICK $LOTH","$uicide be the voice of the misfits, hoe"
2375371,"Verse 2","YUNG $NOW","$now Leopard creeping, the icicle demon"
2375371,"Verse 2","YUNG $NOW","I'm breathin' this weed in"
2375371,"Verse 2","YUNG $NOW","My gaudy pack freezin', my shawty keep sneezin'"
2375371,"Verse 2","YUNG $NOW","I told her Yung $now keep it cold like I'm changin' the seasons"
2375371,"Verse 2","YUNG $NOW","That codeine I'm bleedin'"
2375371,"Verse 2","YUNG $NOW","All of these hoes see me gleamin', I'm leaking gold"
2375371,"Verse 2","YUNG $NOW","We can go see the globe, but need to keep it slow"
2375371,"Verse 2","YUNG $NOW","That was a week ago, she ain't know $now Leopard had at least three or so alter-egos that the Reaper know"
2375371,"Verse 2","YUNG $NOW","Oh no, I keep her so close—now she reach for rope"
2375371,"Verse 2","YUNG $NOW","Tie me up, now she hope that Yung Plague won't be shown"
2375371,"Verse 2","YUNG $NOW","My skull started tweaking, my skin started bleeding"
2375371,"Verse 2","YUNG $NOW","My heart stopped its beating"
2375371,"Verse 2","YUNG $NOW","My eyes disappear, now the devil is near"
2375371,"Verse 2","YUNG $NOW","Oh yeah, she feels the fear!"
2369753,"Verse 1","Ruby Da Cherry","Hate me or love me, no, I don't care, it's the same thing"
2369753,"Verse 1","Ruby Da Cherry",".45 in your face, have a great day"
2369753,"Verse 1","Ruby Da Cherry","*59 be the set, bitch, I stay grey"
2369753,"Verse 1","Ruby Da Cherry","Okay, here I come with the AK"
2369753,"Verse 1","Ruby Da Cherry","Okay, Yung Plague got a blank slate"
2369753,"Verse 1","Ruby Da Cherry","No cake, Yung Plague got a blank plate"
2369753,"Verse 1","Ruby Da Cherry","So grey, Yung Plague gotta break banks"
2369753,"Verse 1","Ruby Da Cherry","No pain, but I numb myself anyway"
2369753,"Verse 1","Ruby Da Cherry","Renegade, gotta get away, so I levitate"
2369753,"Verse 1","Ruby Da Cherry","The human race gotta find a way to renovate"
2369753,"Verse 1","Ruby Da Cherry","Keep it simple, bitch, I think I'm fucking Hemingway"
2369753,"Verse 1","Ruby Da Cherry","Gotta find a bitch that I can penetrate"
2369753,"Verse 1","Ruby Da Cherry","Let her know I ain't gonna inseminate"
2369753,"Verse 1","Ruby Da Cherry","Separate, then tell her to go meditate"
2369753,"Verse 1","Ruby Da Cherry","She got depressed and overdosed, now all she do is vegetate"
2369753,"Verse 2","$lick $loth","Okay, hold up, run up in the spot, this a stick-up"
2369753,"Verse 2","$lick $loth","Tie the bitch up, time to re-up"
2369753,"Verse 2","$lick $loth","Hit 'em with the onomatopoeia"
2369753,"Verse 2","$lick $loth","When I speak up, bitch, I'm Jesus out the freezer"
2369753,"Verse 2","$lick $loth","'Cause I'm fucking cold, dead"
2369753,"Verse 2","$lick $loth","Better yet a threat, to any motherfucker comin' at the fucking set"
2369753,"Verse 2","$lick $loth","(The $carecrow!)"
2369753,"Verse 2","$lick $loth","Made out of roaches and locusts"
2369753,"Verse 2","$lick $loth","Smokers who make waves like Moses, no motive"
2369753,"Verse 2","$lick $loth","Fucking some co-eds that think I'm a poet"
2369753,"Verse 2","$lick $loth","But fuck it, I pour it 'till I'm slumped and loaded"
2369753,"Verse 2","$lick $loth","Reaching my lowest, they think I'm heroic"
2369753,"Verse 2","$lick $loth","Funny to me, but they think that I'm chosen"
2369753,"Verse 2","$lick $loth","Illusions, illusions pollutin' the humans"
2369753,"Verse 2","$lick $loth","One bullet away from my problem's solutions"
2369753,"Verse 2","$lick $loth","Sippin' on Houston while I rot and ruin"
2369753,"Verse 2","$lick $loth","Almighty *59, bitch, I'd die for my union"
2313511,"Verse 1","YUNG $NOW","White boy so cold, they call me $now, hoe"
2313511,"Verse 1","YUNG $NOW","Wanna fuck with me? I know $carecrow, hoe"
2313511,"Verse 1","YUNG $NOW","Call up Navigator, blow a bag of dope, hoe"
2313511,"Verse 1","YUNG $NOW","Starry Night, posted on the fucking boat, hoe"
2313511,"Verse 1","YUNG $NOW","No limit to my $uicidal thoughts"
2313511,"Verse 1","YUNG $NOW","God, I bet you fucking chew through my own thoughts"
2313511,"Verse 1","YUNG $NOW","Smoke a blunt"
2313511,"Verse 1","YUNG $NOW","Told her who am I to cough when you the one who at a loss for the motherfucking words"
2313511,"Verse 1","YUNG $NOW","Throw her to the fucking curb, no loss"
2313511,"Verse 1","YUNG $NOW","Bitch, I be that fucking boss"
2313511,"Verse 1","YUNG $NOW","Got frost on my shoulder, but I had to wipe it off"
2313511,"Verse 1","YUNG $NOW","Cut my wrists just for the fucking gloss"
2313511,"Verse 1","YUNG $NOW","Duck a pig, fuck a bitch how I floss"
2313511,"Verse 1","YUNG $NOW","Fuckboys in my way, Christ coming off the cross"
2313511,"Verse 1","YUNG $NOW","See them motherfuckers pause not knowing it depends on a fucking coin toss"
2313511,"Verse 1","YUNG $NOW","Either way, I fucking lost"
2313511,"Verse 2","$LICK $LOTH","$lickity-$lick keep the flame on the Bic"
2313511,"Verse 2","$LICK $LOTH","Bitches run mouth when they all full of dick"
2313511,"Verse 2","$LICK $LOTH","Roaches on me as I walk through the pit"
2313511,"Verse 2","$LICK $LOTH","I'm that sick motherfucker hanging from a bridge"
2313511,"Verse 2","$LICK $LOTH","Tiptoeing Hell's Ridge like I don't have no caution"
2313511,"Verse 2","$LICK $LOTH","Kidnap your hoe, put that bitch in an auction"
2313511,"Verse 2","$LICK $LOTH","Click clack, oh no, now y'all laying in coffins"
2313511,"Verse 2","$LICK $LOTH","Get back fuckboy, 'cause my homicides often!"
2313511,"Verse 2","$LICK $LOTH","Murderous genocide, conquering just to divide"
2313511,"Verse 2","$LICK $LOTH","Coincide with my fucked up mind"
2313511,"Verse 2","$LICK $LOTH","$uicide, let the trigger finger slide"
2313511,"Verse 2","$LICK $LOTH","Grey tides, we ride"
2313511,"Verse 2","$LICK $LOTH","Hear the battle cries for the most high"
2313511,"Verse 2","$LICK $LOTH","Yung Christ, he died"
2313511,"Verse 2","$LICK $LOTH","The $carecrow has risen tonight"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Intro","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Verse 1","YUNG $CARECROW","Poppin' 'em down with codeine in my cup"
2313516,"Verse 1","YUNG $CARECROW","Bitch, I'm rollin' the 'rillo and burnin' the ounce"
2313516,"Verse 1","YUNG $CARECROW","Creep through the ground, I don't hear a sound"
2313516,"Verse 1","YUNG $CARECROW","Burying bodies all over the town"
2313516,"Verse 1","YUNG $CARECROW","The satanic killer, the gripper of triggers that haunts all the rivers"
2313516,"Verse 1","YUNG $CARECROW","The blood is my liquor"
2313516,"Verse 1","YUNG $CARECROW","""Triple six"" marked on my grave"
2313516,"Verse 1","YUNG $CARECROW","Cynical *59, death we crave"
2313516,"Verse 1","YUNG $CARECROW","Sharpening the blade so the wrist can be shaved"
2313516,"Verse 1","YUNG $CARECROW","Enslaved to the minds of the fucking new wave"
2313516,"Verse 1","YUNG $CARECROW","Creep in the alley, the valley of death"
2313516,"Verse 1","YUNG $CARECROW","Deep in the city of choppers and TECs"
2313516,"Verse 1","YUNG $CARECROW","I'm deaf to the screams of the innocent; fuck all the citizens"
2313516,"Verse 1","YUNG $CARECROW","The fucking militant of the infinite punishment"
2313516,"Verse 1","YUNG $CARECROW","I need a stimulant; give me the coke, I'm sniffing it"
2313516,"Verse 1","YUNG $CARECROW","Articulate my ignorance"
2313516,"Verse 1","YUNG $CARECROW","$carecrow walking 'round without his ligaments"
2313516,"Hook","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Hook","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Hook","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Hook","Triggerman","Drag him from the river, throw him back in Bugs' yard"
2313516,"Verse 2","RUBY DA CHERRY","Often I find myself staring into space"
2313516,"Verse 2","RUBY DA CHERRY","Bitch, I'm coughing, I might as well air out the place"
2313516,"Verse 2","RUBY DA CHERRY","It is foggy, my enemies taunt me"
2313516,"Verse 2","RUBY DA CHERRY","I am the worst version of myself, no calling for help"
2313516,"Verse 2","RUBY DA CHERRY","Angel of death, please spread your wings"
2313516,"Verse 2","RUBY DA CHERRY","Pacing myself before she takes me away"
2313516,"Verse 2","RUBY DA CHERRY","Blood stains painted on the door frame"
2313516,"Verse 2","RUBY DA CHERRY","Floor made of bones, I'm collecting and I'm storing"
2313516,"Verse 2","RUBY DA CHERRY","All of my sins are burned in my mind"
2313516,"Verse 2","RUBY DA CHERRY","Memory fading, but I still remember the scythe"
2313516,"Verse 2","RUBY DA CHERRY","Body separated from my soul"
2313516,"Verse 2","RUBY DA CHERRY","How it goes when you're always alone"
2313516,"Verse 2","RUBY DA CHERRY","No bitch, no hoe, solo, no phone, no home"
2313516,"Verse 2","RUBY DA CHERRY","Just a grave that I dug with a blanket of bugs"
2313516,"Verse 2","RUBY DA CHERRY","Bitch, I'm naked full of drugs"
2313516,"Verse 2","RUBY DA CHERRY","Fully faded, pull the plug, bitch, I made it with a shrug"
2313516,"Verse 2","RUBY DA CHERRY","I'm aware that I don't give a fuck, hoe"
2313520,"Verse 1","RUBY DA CHERRY","Fuck you, bitch, I'm here all by myself"
2313520,"Verse 1","RUBY DA CHERRY","I tried the belt, but couldn't get it tight enough"
2313520,"Verse 1","RUBY DA CHERRY","So I smoke the blunt, my lungs are rust"
2313520,"Verse 1","RUBY DA CHERRY","My brain is dust from all of these drugs"
2313520,"Verse 1","RUBY DA CHERRY","I can't think straight, I'll walk the plank"
2313520,"Verse 1","RUBY DA CHERRY","Spill my blood so sharks will come and eat me (And eat me...)"
2313520,"Verse 1","RUBY DA CHERRY","—Whole!"
2313520,"Verse 1","RUBY DA CHERRY","In between Hell and Earth, I do the limbo"
2313520,"Verse 1","RUBY DA CHERRY","My body alive, but my mind is dead"
2313520,"Verse 1","RUBY DA CHERRY","Going through the motions, all of them emotions"
